invoiceNumber,po_id,amount,issue_date,due_date,paid_date,status,late_payment_flag,supplierReference,glAccount,costCenter,invoiceText,postingDate
INV-54518ef2,PO-523a6c87ed,1822.37,2024-12-07T21:49:37,2025-03-07T21:49:37,2025-03-03T21:49:37,paid,False,7042442983179,GL-1041,CC-MKT-ADIDAS_BF_001,Invoice for PO PO-523a6c87ed,2024-12-16 21:49:37
INV-29d980be,PO-523a6c87ed,1866.14,2024-12-07T21:49:37,2025-03-07T21:49:37,2025-03-11T21:49:37,paid,True,2301512899594,GL-1061,CC-MKT-ADIDAS_BF_001,Invoice for PO PO-523a6c87ed,2024-12-12 21:49:37
INV-5492372f,PO-523a6c87ed,1718.96,2024-12-10T21:49:37,2025-03-10T21:49:37,2025-02-28T21:49:37,paid,False,5846445522159,GL-1085,CC-MKT-ADIDAS_BF_001,Invoice for PO PO-523a6c87ed,2024-12-19 21:49:37
INV-61b38916,PO-52693a6306,21555.14,2024-12-15T20:59:11,2025-03-15T20:59:11,2025-03-12T20:59:11,paid,False,6219482029032,GL-1097,CC-169,Invoice for PO PO-52693a6306,2024-12-18 20:59:11
INV-52369c2e,PO-52693a6306,19708.52,2024-12-14T20:59:11,2025-03-14T20:59:11,2025-03-11T20:59:11,paid,False,7692449769247,GL-1024,CC-169,Invoice for PO PO-52693a6306,2024-12-18 20:59:11
INV-7aa928c9,PO-52693a6306,19746.46,2024-12-17T20:59:11,2025-03-17T20:59:11,2025-03-07T20:59:11,paid,False,2705683859980,GL-1087,CC-169,Invoice for PO PO-52693a6306,2024-12-24 20:59:11
INV-bc754b55,PO-527df9601a,112607.56,2023-02-15T20:54:13,2023-03-17T20:54:13,2023-03-07T20:54:13,paid,False,7932431991554,GL-1183,CC-135,Invoice for PO PO-527df9601a,2023-02-21 20:54:13
INV-ac6d346a,PO-527df9601a,137392.44,2023-02-11T20:54:13,2023-03-13T20:54:13,2023-02-26T20:54:13,paid,False,1794248504879,GL-1089,CC-135,Invoice for PO PO-527df9601a,2023-02-19 20:54:13
INV-5634cc6b,PO-531822711d,22442.07,2024-02-19T20:40:52,2024-04-19T20:40:52,2024-04-14T20:40:52,paid,False,8068595574001,GL-1161,CC-148,Invoice for PO PO-531822711d,2024-02-28 20:40:52
INV-9b6eeb2b,PO-531822711d,18728.7,2024-02-21T20:40:52,2024-04-21T20:40:52,2024-04-15T20:40:52,paid,False,5743205234409,GL-1014,CC-148,Invoice for PO PO-531822711d,2024-03-01 20:40:52
INV-ebd515a6,PO-5367c2f5ad,10387.96,2025-06-09T20:50:08,2025-09-07T20:50:08,2025-09-04T20:50:08,paid,False,3049036227835,GL-1109,CC-153,Invoice for PO PO-5367c2f5ad,2025-06-15 20:50:08
INV-789605f8,PO-5367c2f5ad,10546.99,2025-06-10T20:50:08,2025-09-08T20:50:08,2025-09-12T20:50:08,paid,True,9476372387697,GL-1102,CC-153,Invoice for PO PO-5367c2f5ad,2025-06-19 20:50:08
INV-1a0aa731,PO-537189dc5f,14992.16,2023-09-11T20:42:28,2023-12-10T20:42:28,2023-12-04T20:42:28,paid,False,2622253123497,GL-1117,CC-153,Invoice for PO PO-537189dc5f,2023-09-18 20:42:28
INV-ff1dc40e,PO-53fa254c85,191.72,2024-06-03T01:45:14,2024-08-02T01:45:14,2024-07-18T01:45:14,paid,False,2765456828339,GL-1002,CC-MKT-ADIDAS_SS_ROAS_001,Invoice for PO PO-53fa254c85,2024-06-04 01:45:14
INV-256994de,PO-53fa254c85,196.97,2024-06-06T01:45:14,2024-08-05T01:45:14,2024-07-26T01:45:14,paid,False,3127708854678,GL-1142,CC-MKT-ADIDAS_SS_ROAS_001,Invoice for PO PO-53fa254c85,2024-06-13 01:45:14
INV-f95de690,PO-542bd4db97,397.47,2024-12-25T20:42:48,2025-03-25T20:42:48,2025-03-19T20:42:48,paid,False,1685040397465,GL-1034,CC-MKT-EM_WSF_2024_001,Invoice for PO PO-542bd4db97,2024-12-31 20:42:48
INV-27efbf70,PO-542bd4db97,449.19,2024-12-27T20:42:48,2025-03-27T20:42:48,2025-03-20T20:42:48,paid,False,9753066292902,GL-1111,CC-MKT-EM_WSF_2024_001,Invoice for PO PO-542bd4db97,2025-01-02 20:42:48
INV-4f0861f4,PO-542bd4db97,469.82,2024-12-26T20:42:48,2025-03-26T20:42:48,2025-03-15T20:42:48,paid,False,6861829114842,GL-1121,CC-MKT-EM_WSF_2024_001,Invoice for PO PO-542bd4db97,2024-12-28 20:42:48
INV-5d09639f,PO-548f3a245b,4628.32,2024-02-12T12:51:36,2024-03-13T12:51:36,2024-04-04T12:51:36,paid,True,2298612528946,GL-1082,CC-MKT-ADIDAS_UL_001,Invoice for PO PO-548f3a245b,2024-02-13 12:51:36
INV-7b5d8827,PO-548f3a245b,5623.0,2024-02-12T12:51:36,2024-03-13T12:51:36,2024-03-02T12:51:36,paid,False,6742744153102,GL-1189,CC-MKT-ADIDAS_UL_001,Invoice for PO PO-548f3a245b,2024-02-15 12:51:36
INV-4fb54911,PO-54fd4c053b,151079.73,2023-08-30T20:47:43,2023-09-29T20:47:43,2023-09-26T20:47:43,paid,False,2539905324365,GL-1077,CC-176,Invoice for PO PO-54fd4c053b,2023-09-01 20:47:43
INV-3dc4917c,PO-5530b23242,8495.32,2024-12-16T17:05:46,2025-03-16T17:05:46,2025-03-14T17:05:46,paid,False,8543326758092,GL-1122,CC-MKT-EL_HOL_2024_001,Invoice for PO PO-5530b23242,2024-12-25 17:05:46
INV-a23920e6,PO-553d579626,786.54,2024-07-10T04:06:42,2024-10-08T04:06:42,2024-10-07T04:06:42,paid,False,1830479356938,GL-1023,CC-MKT-EL_SUM_2024_001,Invoice for PO PO-553d579626,2024-07-17 04:06:42
INV-1f60ad4e,PO-553d579626,771.68,2024-07-09T04:06:42,2024-10-07T04:06:42,,overdue,False,1540578856160,GL-1121,CC-MKT-EL_SUM_2024_001,Invoice for PO PO-553d579626,2024-07-15 04:06:42
INV-cea8b732,PO-553d579626,918.02,2024-07-08T04:06:42,2024-10-06T04:06:42,2024-09-22T04:06:42,paid,False,8249703487998,GL-1112,CC-MKT-EL_SUM_2024_001,Invoice for PO PO-553d579626,2024-07-15 04:06:42
INV-43245406,PO-56b8ed371b,384.78,2024-06-09T09:28:05,2024-08-08T09:28:05,,overdue,False,6412698055509,GL-1117,CC-MKT-EM_UPG_2024_001,Invoice for PO PO-56b8ed371b,2024-06-14 09:28:05
INV-93cd3276,PO-56b8ed371b,384.5,2024-06-09T09:28:05,2024-08-08T09:28:05,2024-08-12T09:28:05,paid,True,8293832969689,GL-1096,CC-MKT-EM_UPG_2024_001,Invoice for PO PO-56b8ed371b,2024-06-17 09:28:05
INV-f1ab1e9c,PO-56b8ed371b,373.74,2024-06-07T09:28:05,2024-08-06T09:28:05,2024-08-23T09:28:05,paid,True,8425729487482,GL-1112,CC-MKT-EM_UPG_2024_001,Invoice for PO PO-56b8ed371b,2024-06-17 09:28:05
INV-252fc1fd,PO-56df77d5a7,1283.38,2024-06-08T22:47:14,2024-08-07T22:47:14,2024-07-29T22:47:14,paid,False,7496887533756,GL-1092,CC-MKT-ADIDAS_LRC_001,Invoice for PO PO-56df77d5a7,2024-06-11 22:47:14
INV-eba5f055,PO-574dbd10df,1769.43,2024-09-25T22:08:18,2024-10-25T22:08:18,2024-10-16T22:08:18,paid,False,5229145253750,GL-1097,CC-MKT-DY_B2S_2024_001,Invoice for PO PO-574dbd10df,2024-09-28 22:08:18
INV-fa22838d,PO-574dbd10df,2017.8,2024-09-23T22:08:18,2024-10-23T22:08:18,,overdue,False,5820594502743,GL-1138,CC-MKT-DY_B2S_2024_001,Invoice for PO PO-574dbd10df,2024-09-25 22:08:18
INV-eaaf4cd0,PO-58308ff407,425.04,2024-07-12T17:44:51,2024-09-10T17:44:51,2024-09-25T17:44:51,paid,True,3082454074995,GL-1043,CC-MKT-DY_COOL_2024_001,Invoice for PO PO-58308ff407,2024-07-19 17:44:51
INV-790e7165,PO-58308ff407,437.94,2024-07-10T17:44:51,2024-09-08T17:44:51,2024-09-06T17:44:51,paid,False,5837313118598,GL-1175,CC-MKT-DY_COOL_2024_001,Invoice for PO PO-58308ff407,2024-07-19 17:44:51
INV-551892e7,PO-58308ff407,452.12,2024-07-10T17:44:51,2024-09-08T17:44:51,2024-09-03T17:44:51,paid,False,7046229036546,GL-1076,CC-MKT-DY_COOL_2024_001,Invoice for PO PO-58308ff407,2024-07-19 17:44:51
INV-956c9ecb,PO-58ac6f5407,519.16,2024-09-16T10:37:38,2024-10-16T10:37:38,2024-10-02T10:37:38,paid,False,4581739998845,GL-1036,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-58ac6f5407,2024-09-19 10:37:38
INV-f640e5ca,PO-58ede53ea8,63613.87,2024-12-05T20:54:36,2025-03-05T20:54:36,2025-02-21T20:54:36,paid,False,7921243122614,GL-1035,CC-113,Invoice for PO PO-58ede53ea8,2024-12-06 20:54:36
INV-63b36cbe,PO-58ede53ea8,68323.6,2024-12-04T20:54:36,2025-03-04T20:54:36,2025-03-09T20:54:36,paid,True,4377114495661,GL-1121,CC-113,Invoice for PO PO-58ede53ea8,2024-12-09 20:54:36
INV-fd95dfb8,PO-58ede53ea8,74903.72,2024-12-01T20:54:36,2025-03-01T20:54:36,2025-02-22T20:54:36,paid,False,8235083159631,GL-1144,CC-113,Invoice for PO PO-58ede53ea8,2024-12-10 20:54:36
INV-7e9d00d0,PO-58fa9ce9d0,2760.45,2024-05-06T04:05:44,2024-08-04T04:05:44,2024-08-03T04:05:44,paid,False,3202463536974,GL-1105,CC-MKT-EL_MD_2024_001,Invoice for PO PO-58fa9ce9d0,2024-05-16 04:05:44
INV-e7135d50,PO-5961e37d7b,343.54,2024-07-16T17:00:55,2024-10-14T17:00:55,2024-11-10T17:00:55,paid,True,4249869720964,GL-1173,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-5961e37d7b,2024-07-24 17:00:55
INV-211485ab,PO-5961e37d7b,333.53,2024-07-16T17:00:55,2024-10-14T17:00:55,2024-09-29T17:00:55,paid,False,6707711579545,GL-1073,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-5961e37d7b,2024-07-25 17:00:55
INV-cd8f0021,PO-597ca9bf55,164.55,2023-02-03T20:48:32,2023-04-04T20:48:32,2023-03-24T20:48:32,paid,False,2293483510700,GL-1190,CC-163,Invoice for PO PO-597ca9bf55,2023-02-04 20:48:32
INV-fc5885b4,PO-597ca9bf55,155.96,2023-02-06T20:48:32,2023-04-07T20:48:32,,overdue,False,9394453850734,GL-1008,CC-163,Invoice for PO PO-597ca9bf55,2023-02-08 20:48:32
INV-4546b17e,PO-597ca9bf55,179.5,2023-02-02T20:48:32,2023-04-03T20:48:32,,overdue,False,5660775249759,GL-1141,CC-163,Invoice for PO PO-597ca9bf55,2023-02-12 20:48:32
INV-8810ff9d,PO-5a1d46a241,17784.35,2023-01-28T20:36:49,2023-04-28T20:36:49,2023-04-22T20:36:49,paid,False,7908428561031,GL-1034,CC-159,Invoice for PO PO-5a1d46a241,2023-01-30 20:36:49
INV-18872d74,PO-5a1d46a241,18066.41,2023-01-28T20:36:49,2023-04-28T20:36:49,2023-04-25T20:36:49,paid,False,6678368932987,GL-1095,CC-159,Invoice for PO PO-5a1d46a241,2023-02-05 20:36:49
INV-962b2328,PO-5a1d46a241,14006.88,2023-01-29T20:36:49,2023-04-29T20:36:49,2023-04-18T20:36:49,paid,False,8693718517445,GL-1115,CC-159,Invoice for PO PO-5a1d46a241,2023-02-06 20:36:49
INV-f02fe446,PO-5ab59c1c3d,3945.07,2024-10-08T20:48:23,2024-12-07T20:48:23,2024-12-03T20:48:23,paid,False,8690916168479,GL-1170,CC-152,Invoice for PO PO-5ab59c1c3d,2024-10-18 20:48:23
INV-e4014395,PO-5ab59c1c3d,4400.75,2024-10-11T20:48:23,2024-12-10T20:48:23,2024-11-30T20:48:23,paid,False,2174869554771,GL-1052,CC-152,Invoice for PO PO-5ab59c1c3d,2024-10-13 20:48:23
INV-94be5a76,PO-5ae95a6c61,14214.37,2024-02-20T20:53:15,2024-03-21T20:53:15,2024-03-09T20:53:15,paid,False,9382437047003,GL-1062,CC-122,Invoice for PO PO-5ae95a6c61,2024-02-21 20:53:15
INV-331336e3,PO-5ae95a6c61,14483.8,2024-02-17T20:53:15,2024-03-18T20:53:15,2024-04-09T20:53:15,paid,True,7806089871042,GL-1007,CC-122,Invoice for PO PO-5ae95a6c61,2024-02-25 20:53:15
INV-78bb580d,PO-5b5294f832,1553.99,2024-12-11T01:51:04,2025-02-09T01:51:04,2025-03-11T01:51:04,paid,True,2265976720712,GL-1017,CC-MKT-DY_HOL_2024_001,Invoice for PO PO-5b5294f832,2024-12-12 01:51:04
INV-7fade6e4,PO-5bd3ab6f5e,16572.2,2024-12-10T20:54:20,2025-01-09T20:54:20,2024-12-30T20:54:20,paid,False,6988174692358,GL-1133,CC-121,Invoice for PO PO-5bd3ab6f5e,2024-12-19 20:54:20
INV-95cf43bd,PO-5bd3ab6f5e,17623.9,2024-12-09T20:54:20,2025-01-08T20:54:20,2024-12-24T20:54:20,paid,False,6826609533497,GL-1125,CC-121,Invoice for PO PO-5bd3ab6f5e,2024-12-19 20:54:20
INV-2e845144,PO-5bd3ab6f5e,20351.37,2024-12-07T20:54:20,2025-01-06T20:54:20,2025-01-05T20:54:20,paid,False,5977233369479,GL-1129,CC-121,Invoice for PO PO-5bd3ab6f5e,2024-12-16 20:54:20
INV-d4307ea7,PO-5be738ba3e,585.85,2025-06-14T20:58:50,2025-09-12T20:58:50,2025-08-30T20:58:50,paid,False,2467052372512,GL-1013,CC-180,Invoice for PO PO-5be738ba3e,2025-06-21 20:58:50
INV-ad6258bc,PO-5be738ba3e,683.04,2025-06-17T20:58:50,2025-09-15T20:58:50,2025-09-04T20:58:50,paid,False,3264715926988,GL-1036,CC-180,Invoice for PO PO-5be738ba3e,2025-06-27 20:58:50
INV-fcf75e49,PO-5c0001a857,76763.6,2024-10-19T20:46:44,2024-11-18T20:46:44,2024-11-06T20:46:44,paid,False,7178199258335,GL-1037,CC-133,Invoice for PO PO-5c0001a857,2024-10-25 20:46:44
INV-858f09b8,PO-5c0001a857,84447.46,2024-10-23T20:46:44,2024-11-22T20:46:44,2024-12-17T20:46:44,paid,True,9687798780881,GL-1085,CC-133,Invoice for PO PO-5c0001a857,2024-10-26 20:46:44
INV-f3ae683e,PO-5c439f4618,1599.14,2024-10-18T13:44:55,2024-12-17T13:44:55,,overdue,False,5986832536564,GL-1164,CC-MKT-NS_MAG_2024_001,Invoice for PO PO-5c439f4618,2024-10-22 13:44:55
INV-aa714aaf,PO-5c439f4618,1433.38,2024-10-16T13:44:55,2024-12-15T13:44:55,2024-12-08T13:44:55,paid,False,3810077972561,GL-1028,CC-MKT-NS_MAG_2024_001,Invoice for PO PO-5c439f4618,2024-10-25 13:44:55
INV-95497c98,PO-5c76afde95,15217.87,2024-10-03T20:54:58,2024-11-02T20:54:58,2024-10-27T20:54:58,paid,False,5622020685286,GL-1016,CC-162,Invoice for PO PO-5c76afde95,2024-10-06 20:54:58
INV-dfb1a1eb,PO-5cf2b0c316,3300.52,2024-06-01T09:42:54,2024-07-01T09:42:54,2024-06-23T09:42:54,paid,False,9993024306818,GL-1030,CC-MKT-ADIDAS_INF_001,Invoice for PO PO-5cf2b0c316,2024-06-05 09:42:54
INV-b8f803f8,PO-5cf2b0c316,3221.63,2024-06-02T09:42:54,2024-07-02T09:42:54,2024-06-23T09:42:54,paid,False,2171583447877,GL-1028,CC-MKT-ADIDAS_INF_001,Invoice for PO PO-5cf2b0c316,2024-06-09 09:42:54
INV-be1060cd,PO-5cff5617ae,116.71,2024-09-06T17:29:26,2024-11-05T17:29:26,2024-11-15T17:29:26,paid,True,6491437963268,GL-1111,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-5cff5617ae,2024-09-14 17:29:26
INV-b2183510,PO-5cff5617ae,133.57,2024-09-08T17:29:26,2024-11-07T17:29:26,2024-11-13T17:29:26,paid,True,1115472773952,GL-1191,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-5cff5617ae,2024-09-11 17:29:26
INV-7beef2df,PO-5cff5617ae,128.16,2024-09-05T17:29:26,2024-11-04T17:29:26,2024-11-10T17:29:26,paid,True,4684099368089,GL-1099,CC-MKT-NS_NESQ_2024_001,Invoice for PO PO-5cff5617ae,2024-09-10 17:29:26
INV-38cb6630,PO-5e8cf7d258,88228.86,2025-05-31T20:35:49,2025-07-30T20:35:49,2025-07-24T20:35:49,paid,False,7947775232348,GL-1178,CC-152,Invoice for PO PO-5e8cf7d258,2025-06-03 20:35:49
INV-16ebf188,PO-5e8cf7d258,82225.03,2025-05-30T20:35:49,2025-07-29T20:35:49,2025-07-20T20:35:49,paid,False,5747778130434,GL-1156,CC-152,Invoice for PO PO-5e8cf7d258,2025-06-03 20:35:49
INV-b409287a,PO-5e8cf7d258,79546.11,2025-05-31T20:35:49,2025-07-30T20:35:49,2025-07-24T20:35:49,paid,False,7825755602889,GL-1011,CC-152,Invoice for PO PO-5e8cf7d258,2025-06-01 20:35:49
INV-a913dab1,PO-5ec99f2c01,1840.18,2024-12-22T16:36:17,2025-01-21T16:36:17,2025-01-10T16:36:17,paid,False,4854755294391,GL-1107,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-5ec99f2c01,2024-12-29 16:36:17
INV-958921a4,PO-5ec99f2c01,2210.59,2024-12-25T16:36:17,2025-01-24T16:36:17,2025-01-13T16:36:17,paid,False,6115280983289,GL-1048,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-5ec99f2c01,2024-12-26 16:36:17
INV-be517aad,PO-5f69ec9b63,54180.78,2024-12-05T12:10:44,2025-02-03T12:10:44,2025-01-29T12:10:44,paid,False,8393357336949,GL-1068,CC-MKT-ADIDAS_BF_001,Invoice for PO PO-5f69ec9b63,2024-12-13 12:10:44
INV-f0c819b1,PO-6026294350,252.37,2024-12-28T20:42:23,2025-02-26T20:42:23,,overdue,False,1073211864487,GL-1191,CC-155,Invoice for PO PO-6026294350,2024-12-31 20:42:23
INV-41f85165,PO-6026294350,256.57,2024-12-31T20:42:23,2025-03-01T20:42:23,2025-02-17T20:42:23,paid,False,3186836995943,GL-1152,CC-155,Invoice for PO PO-6026294350,2025-01-10 20:42:23
INV-94582c97,PO-6026294350,305.59,2025-01-01T20:42:23,2025-03-02T20:42:23,2025-02-21T20:42:23,paid,False,5114527642201,GL-1005,CC-155,Invoice for PO PO-6026294350,2025-01-06 20:42:23
INV-589bd3f7,PO-60f04f9db4,17294.55,2024-09-29T20:45:57,2024-11-28T20:45:57,2024-11-22T20:45:57,paid,False,4448094119851,GL-1017,CC-171,Invoice for PO PO-60f04f9db4,2024-10-02 20:45:57
INV-f0f6e5bd,PO-60f04f9db4,18718.76,2024-10-01T20:45:57,2024-11-30T20:45:57,2024-11-19T20:45:57,paid,False,8618371771409,GL-1042,CC-171,Invoice for PO PO-60f04f9db4,2024-10-05 20:45:57
INV-8720ef2f,PO-6108e2cce8,70521.63,2025-11-30T20:45:31,2026-02-28T20:45:31,2026-02-13T20:45:31,paid,False,8819767173641,GL-1098,CC-116,Invoice for PO PO-6108e2cce8,2025-12-03 20:45:31
INV-5e1ef044,PO-6108e2cce8,76471.72,2025-11-30T20:45:31,2026-02-28T20:45:31,2026-02-21T20:45:31,paid,False,7785630051228,GL-1023,CC-116,Invoice for PO PO-6108e2cce8,2025-12-09 20:45:31
INV-d8a3eafd,PO-6108e2cce8,80657.76,2025-12-02T20:45:31,2026-03-02T20:45:31,2026-02-27T20:45:31,paid,False,6882123439141,GL-1053,CC-116,Invoice for PO PO-6108e2cce8,2025-12-03 20:45:31
INV-b5b3d36a,PO-6126198f52,12838.24,2024-11-20T22:10:58,2024-12-20T22:10:58,2024-12-09T22:10:58,paid,False,0955819032240,GL-1162,CC-MKT-ADIDAS_BF_001,Invoice for PO PO-6126198f52,2024-11-25 22:10:58
INV-91552317,PO-6126198f52,11154.82,2024-11-24T22:10:58,2024-12-24T22:10:58,2024-12-11T22:10:58,paid,False,1960813656292,GL-1179,CC-MKT-ADIDAS_BF_001,Invoice for PO PO-6126198f52,2024-12-02 22:10:58
INV-518f5b92,PO-6126198f52,11668.94,2024-11-23T22:10:58,2024-12-23T22:10:58,2024-12-08T22:10:58,paid,False,7883895821010,GL-1114,CC-MKT-ADIDAS_BF_001,Invoice for PO PO-6126198f52,2024-11-28 22:10:58
INV-c094284e,PO-61318018ac,3625.46,2024-01-25T20:45:52,2024-04-24T20:45:52,,overdue,False,7182244932033,GL-1080,CC-100,Invoice for PO PO-61318018ac,2024-02-04 20:45:52
INV-cd7701ac,PO-61318018ac,3554.9,2024-01-25T20:45:52,2024-04-24T20:45:52,2024-04-12T20:45:52,paid,False,9015166202411,GL-1111,CC-100,Invoice for PO PO-61318018ac,2024-01-30 20:45:52
INV-014e754a,PO-61318018ac,3952.05,2024-01-25T20:45:52,2024-04-24T20:45:52,2024-04-17T20:45:52,paid,False,9305042207730,GL-1042,CC-100,Invoice for PO PO-61318018ac,2024-01-27 20:45:52
INV-57c4c20c,PO-61cb0ae2ed,78817.85,2023-01-30T20:50:21,2023-03-01T20:50:21,2023-03-17T20:50:21,paid,True,1747037833513,GL-1012,CC-120,Invoice for PO PO-61cb0ae2ed,2023-02-05 20:50:21
INV-93a72aeb,PO-61cb0ae2ed,68450.98,2023-01-31T20:50:21,2023-03-02T20:50:21,2023-03-28T20:50:21,paid,True,9698880695556,GL-1003,CC-120,Invoice for PO PO-61cb0ae2ed,2023-02-06 20:50:21
INV-f970edd5,PO-6275bb2016,103108.85,2024-09-04T20:55:37,2024-10-04T20:55:37,2024-10-16T20:55:37,paid,True,5864653664171,GL-1168,CC-157,Invoice for PO PO-6275bb2016,2024-09-13 20:55:37
INV-cfa9d4ca,PO-6275bb2016,119455.95,2024-09-03T20:55:37,2024-10-03T20:55:37,2024-09-29T20:55:37,paid,False,4199112178670,GL-1167,CC-157,Invoice for PO PO-6275bb2016,2024-09-09 20:55:37
INV-379f77a7,PO-62ad51755c,292.99,2024-07-25T00:56:17,2024-10-23T00:56:17,2024-10-14T00:56:17,paid,False,4710101189523,GL-1040,CC-MKT-EL_SUM_2024_001,Invoice for PO PO-62ad51755c,2024-07-27 00:56:17
INV-dc56aad9,PO-638da45d44,4347.47,2024-05-19T12:21:25,2024-07-18T12:21:25,,overdue,False,5634040739054,GL-1067,CC-MKT-EL_MD_2024_001,Invoice for PO PO-638da45d44,2024-05-22 12:21:25
INV-2b177fd0,PO-638da45d44,3599.49,2024-05-17T12:21:25,2024-07-16T12:21:25,2024-07-01T12:21:25,paid,False,3802026731565,GL-1102,CC-MKT-EL_MD_2024_001,Invoice for PO PO-638da45d44,2024-05-25 12:21:25
INV-981cfcf3,PO-63bab3509e,256.95,2024-07-31T14:10:45,2024-08-30T14:10:45,2024-09-09T14:10:45,paid,True,1619111043227,GL-1107,CC-MKT-EL_SUM_2024_001,Invoice for PO PO-63bab3509e,2024-08-01 14:10:45
INV-919f60ba,PO-63bab3509e,266.81,2024-07-28T14:10:45,2024-08-27T14:10:45,2024-09-21T14:10:45,paid,True,0413081623141,GL-1191,CC-MKT-EL_SUM_2024_001,Invoice for PO PO-63bab3509e,2024-07-31 14:10:45
INV-c99e7a7a,PO-64f55423f5,5163.56,2024-05-12T15:44:35,2024-08-10T15:44:35,2024-08-08T15:44:35,paid,False,4939946711120,GL-1125,CC-MKT-EL_MD_2024_001,Invoice for PO PO-64f55423f5,2024-05-15 15:44:35
INV-bd155757,PO-65044400a7,1230.1,2024-12-02T10:09:24,2025-01-01T10:09:24,2024-12-20T10:09:24,paid,False,7799092864050,GL-1087,CC-MKT-EL_HOL_2024_001,Invoice for PO PO-65044400a7,2024-12-04 10:09:24
INV-4f1df023,PO-66cd776d0f,4471.36,2024-03-21T15:50:46,2024-05-20T15:50:46,2024-05-07T15:50:46,paid,False,7686528676809,GL-1057,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-66cd776d0f,2024-03-31 15:50:46
INV-99e6b759,PO-66cd776d0f,4646.22,2024-03-21T15:50:46,2024-05-20T15:50:46,2024-05-06T15:50:46,paid,False,6110946280344,GL-1167,CC-MKT-EL_DWR_2024_001,Invoice for PO PO-66cd776d0f,2024-03-26 15:50:46
INV-0c578f33,PO-6727c33d88,90671.97,2025-10-21T20:43:40,2025-12-20T20:43:40,2025-12-07T20:43:40,paid,False,6139998664148,GL-1004,CC-171,Invoice for PO PO-6727c33d88,2025-10-31 20:43:40
INV-39aa4665,PO-6727c33d88,85669.84,2025-10-20T20:43:40,2025-12-19T20:43:40,2025-12-04T20:43:40,paid,False,6182894815176,GL-1188,CC-171,Invoice for PO PO-6727c33d88,2025-10-28 20:43:40
INV-613de8d9,PO-6727c33d88,73658.19,2025-10-18T20:43:40,2025-12-17T20:43:40,2025-12-14T20:43:40,paid,False,3622390189737,GL-1042,CC-171,Invoice for PO PO-6727c33d88,2025-10-22 20:43:40
INV-5d4f1be1,PO-674aeb465e,560.07,2024-12-16T15:12:50,2025-02-14T15:12:50,2025-01-30T15:12:50,paid,False,0370461669673,GL-1100,CC-MKT-EL_HOL_2024_001,Invoice for PO PO-674aeb465e,2024-12-23 15:12:50
INV-c666ccaa,PO-674aeb465e,528.57,2024-12-14T15:12:50,2025-02-12T15:12:50,2025-02-11T15:12:50,paid,False,6894270589884,GL-1196,CC-MKT-EL_HOL_2024_001,Invoice for PO PO-674aeb465e,2024-12-17 15:12:50
INV-0e85176b,PO-674aeb465e,537.59,2024-12-16T15:12:50,2025-02-14T15:12:50,2025-01-30T15:12:50,paid,False,4138997729812,GL-1129,CC-MKT-EL_HOL_2024_001,Invoice for PO PO-674aeb465e,2024-12-22 15:12:50
INV-b9fd06de,PO-678651167c,410.52,2025-01-04T11:24:57,2025-04-04T11:24:57,2025-03-28T11:24:57,paid,False,0533730443958,GL-1188,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-678651167c,2025-01-05 11:24:57
INV-6cbf4e5e,PO-678651167c,364.17,2025-01-02T11:24:57,2025-04-02T11:24:57,2025-04-01T11:24:57,paid,False,3064202908592,GL-1112,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-678651167c,2025-01-05 11:24:57
INV-b92aade1,PO-678651167c,434.01,2025-01-04T11:24:57,2025-04-04T11:24:57,2025-03-31T11:24:57,paid,False,4959442489743,GL-1140,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-678651167c,2025-01-11 11:24:57
INV-07e3862d,PO-6843bcbacd,85711.6,2023-12-02T21:02:57,2024-03-01T21:02:57,2024-02-24T21:02:57,paid,False,9415954644506,GL-1101,CC-115,Invoice for PO PO-6843bcbacd,2023-12-12 21:02:57
INV-ffa871e7,PO-6843bcbacd,88830.28,2023-12-03T21:02:57,2024-03-02T21:02:57,2024-02-27T21:02:57,paid,False,5123251653247,GL-1043,CC-115,Invoice for PO PO-6843bcbacd,2023-12-04 21:02:57
INV-382d0013,PO-6843bcbacd,75458.12,2023-12-02T21:02:57,2024-03-01T21:02:57,2024-02-15T21:02:57,paid,False,3010765253457,GL-1114,CC-115,Invoice for PO PO-6843bcbacd,2023-12-09 21:02:57
INV-917e420f,PO-684b4d3c92,61.62,2024-07-01T00:55:39,2024-07-31T00:55:39,2024-07-22T00:55:39,paid,False,6351621140533,GL-1149,CC-MKT-EL_SUM_2024_001,Invoice for PO PO-684b4d3c92,2024-07-07 00:55:39
INV-221ad10b,PO-684b4d3c92,64.11,2024-07-01T00:55:39,2024-07-31T00:55:39,,overdue,False,9158322430355,GL-1013,CC-MKT-EL_SUM_2024_001,Invoice for PO PO-684b4d3c92,2024-07-02 00:55:39
